id,utr_id,gross_amount_paise,net_payout_paise,payout_date,created_at
f88be294-9309-4dc0-bf9c-053f534919e2,UTR202608000348RZP,24721900,24196807,2026-08-13T13:00:00+00:00,2026-08-13T13:00:00+00:00
adb0dc82-8eba-413d-b291-f321336a8d51,UTR202608000349RZP,30596800,29946924,2026-08-14T12:00:00+00:00,2026-08-14T12:00:00+00:00
0da94ad6-ef8c-4f07-9e42-816c189acf94,UTR202608000350RZP,26559300,25995181,2026-08-15T11:00:00+00:00,2026-08-15T11:00:00+00:00
7cd5a43d-3cc8-49a4-a94e-ebd5e7c392ff,UTR202608000351RZP,27990700,27396177,2026-08-16T17:00:00+00:00,2026-08-16T17:00:00+00:00
50454549-e10c-4a8c-80fa-40e46016958f,UTR202608000352RZP,25586700,25043238,2026-08-17T15:00:00+00:00,2026-08-17T15:00:00+00:00
0357072c-9f4e-40a1-af12-1dec90725325,UTR202608000353RZP,24478500,23958577,2026-08-18T10:00:00+00:00,2026-08-18T10:00:00+00:00
d0cd912d-ff8e-4a75-951a-69cbf1989103,UTR202608000354RZP,25133200,24599370,2026-08-19T17:00:00+00:00,2026-08-19T17:00:00+00:00
c24269b6-2a81-4ed2-8fb7-3e94b2f0dadc,UTR202608000355RZP,27827600,27236542,2026-08-20T14:00:00+00:00,2026-08-20T14:00:00+00:00
c10168c5-b381-4f7f-82f2-1d89b4799e9d,UTR202608000356RZP,24095000,23583222,2026-08-21T14:00:00+00:00,2026-08-21T14:00:00+00:00
f9875e4b-7f15-45d3-8e0b-cfd474eaa540,UTR202608000357RZP,23223800,22730527,2026-08-22T15:00:00+00:00,2026-08-22T15:00:00+00:00
2d14685a-6034-47a8-97a8-335ebd1dca2c,UTR202608000358RZP,23618300,23116648,2026-08-23T17:00:00+00:00,2026-08-23T17:00:00+00:00
0360eb6e-3cb0-4e4a-b9e5-e181088db9b0,UTR202608000359RZP,24729100,24203854,2026-08-24T19:00:00+00:00,2026-08-24T19:00:00+00:00
34941c11-1df2-4180-bbcd-06b80ceef70e,UTR202608000360RZP,21875300,21251827,2026-08-25T19:00:00+00:00,2026-08-25T19:00:00+00:00
5a88773b-0ecf-4ff6-9a7a-30c87ef0f624,UTR202608000361RZP,22048600,21580287,2026-08-26T17:00:00+00:00,2026-08-26T17:00:00+00:00
0c558c77-0916-4d71-9b7c-4254e5aa1ef4,UTR202608000362RZP,22304900,21831144,2026-08-27T13:00:00+00:00,2026-08-27T13:00:00+00:00
1b4a309c-efeb-4a37-863b-2f780f728769,UTR202608000363RZP,24819400,24292236,2026-08-28T18:00:00+00:00,2026-08-28T18:00:00+00:00
61ec83bf-56fa-49d2-b45d-9cf3c83af388,UTR202608000364RZP,21387700,20933425,2026-08-29T19:00:00+00:00,2026-08-29T19:00:00+00:00
cb38857d-c8a5-4da2-854e-a64fc343b51d,UTR202608000365RZP,29071900,28454413,2026-08-02T12:00:00+00:00,2026-08-02T12:00:00+00:00
373ce6d5-2e5b-4dc5-9ba1-361cab1df5af,UTR202608000366RZP,23040800,22551414,2026-08-03T21:00:00+00:00,2026-08-03T21:00:00+00:00
a450136e-4d9b-499a-95f0-4a345c3edd07,UTR202608000367RZP,19739100,18560632,2026-08-04T16:00:00+00:00,2026-08-04T16:00:00+00:00
6925720a-ae0c-4906-963a-c609a996818b,UTR202608000368RZP,22441900,21965234,2026-08-05T18:00:00+00:00,2026-08-05T18:00:00+00:00
62575d4d-054c-4f49-b58b-1b6791a2c87e,UTR202608000369RZP,19653400,19235962,2026-08-06T17:00:00+00:00,2026-08-06T17:00:00+00:00
1b1cba7c-ccac-44cc-af44-cbb45de3ddcc,UTR202608000370RZP,22386600,21911108,2026-08-07T19:00:00+00:00,2026-08-07T19:00:00+00:00
deea7b16-ba3e-44d3-b6ba-529c5c526a1e,UTR202608000371RZP,29271700,28649969,2026-08-08T17:00:00+00:00,2026-08-08T17:00:00+00:00
0e492636-e923-4ab8-abdc-15a935bc57ab,UTR202608000372RZP,24403000,23884680,2026-08-09T14:00:00+00:00,2026-08-09T14:00:00+00:00
08cfb8d9-19c6-4ab5-9a7c-5a2b5dec3e1c,UTR202608000373RZP,21089300,20641364,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00
8b678d08-9bd9-474c-ba34-013732c4fc9a,UTR202608000374RZP,17683500,17307902,2026-08-11T19:00:00+00:00,2026-08-11T19:00:00+00:00
a6521505-d3f9-4d19-b703-8ae9a42cb2f3,UTR202608000375RZP,22892800,22406557,2026-08-12T10:00:00+00:00,2026-08-12T10:00:00+00:00
04aff0ac-e265-43a2-bba9-70e391a748ad,UTR202608000376RZP,27421200,26838773,2026-08-13T10:00:00+00:00,2026-08-13T10:00:00+00:00
14cf0d05-d669-4b22-9c20-dcfaa6d459db,UTR202608000377RZP,23488100,22989213,2026-08-14T15:00:00+00:00,2026-08-14T15:00:00+00:00
66e98e9d-1e22-4e9e-a75a-67d2499e708b,UTR202608000378RZP,24764900,24065540,2026-08-15T15:00:00+00:00,2026-08-15T15:00:00+00:00
d320195b-2d40-4655-892a-b39468315efa,UTR202608000379RZP,25466900,24925983,2026-08-16T19:00:00+00:00,2026-08-16T19:00:00+00:00
76900bc0-185b-4681-b00a-6b9f07691fdf,UTR202608000380RZP,19523500,18937014,2026-08-17T14:00:00+00:00,2026-08-17T14:00:00+00:00
d9600982-7963-4225-ad3a-902ea6a1f7ba,UTR202608000381RZP,27248000,26669252,2026-08-18T12:00:00+00:00,2026-08-18T12:00:00+00:00
932032eb-6d96-45df-98bc-c4d60343d923,UTR202608000382RZP,24663900,24140039,2026-08-19T10:00:00+00:00,2026-08-19T10:00:00+00:00
a5102c59-4bfe-4a14-af9b-35878b926d68,UTR202608000383RZP,21896700,21431614,2026-08-20T14:00:00+00:00,2026-08-20T14:00:00+00:00
552f7981-a308-469a-9ccf-cc2a46d16a1b,UTR202608000384RZP,28385400,27782494,2026-08-21T13:00:00+00:00,2026-08-21T13:00:00+00:00
517fcc69-bee5-45ac-99f2-fc4ab39c8aa8,UTR202608000385RZP,23844600,23338140,2026-08-22T18:00:00+00:00,2026-08-22T18:00:00+00:00
9da87748-b302-4aea-9073-2363be1e871c,UTR202608000386RZP,23737800,23233610,2026-08-23T12:00:00+00:00,2026-08-23T12:00:00+00:00
5fb5a98b-c243-498e-be53-232dfabc366a,UTR202608000387RZP,20584600,20147383,2026-08-24T12:00:00+00:00,2026-08-24T12:00:00+00:00
968511df-3c76-4e5a-ac3b-ec32247cf0d1,UTR202608000388RZP,22412000,21935969,2026-08-25T14:00:00+00:00,2026-08-25T14:00:00+00:00
adcd8bb7-8806-40bb-9dfa-bc9f4640e11e,UTR202608000389RZP,28343900,27012027,2026-08-26T13:00:00+00:00,2026-08-26T13:00:00+00:00
2ec15dce-1c65-4d75-8ed7-0c895e09f213,UTR202608000390RZP,26289500,25731111,2026-08-27T16:00:00+00:00,2026-08-27T16:00:00+00:00
5cca8d3a-a171-45ce-bbcd-3490f5b7eebc,UTR202608000391RZP,25099800,24566681,2026-08-28T18:00:00+00:00,2026-08-28T18:00:00+00:00
d603a566-f948-44e6-8d70-0e410d8c012e,UTR202608000392RZP,24254600,23739432,2026-08-29T19:00:00+00:00,2026-08-29T19:00:00+00:00
36537af5-2962-481e-b091-2bdfaea02ec2,UTR202608000393RZP,30332900,29688629,2026-08-02T21:00:00+00:00,2026-08-02T21:00:00+00:00
044322f6-5246-4429-a895-3ce4ca9f80a5,UTR202608000394RZP,24938400,24408709,2026-08-03T18:00:00+00:00,2026-08-03T18:00:00+00:00
f20054d3-766b-44de-8af7-1690f17fef67,UTR202608000395RZP,21396600,20942136,2026-08-04T11:00:00+00:00,2026-08-04T11:00:00+00:00
aa1f29f7-9706-4a48-a2c4-b5baeca505fc,UTR202608000396RZP,27300400,26720540,2026-08-05T17:00:00+00:00,2026-08-05T17:00:00+00:00
36627995-0727-472e-b715-7bd45fd09e7f,UTR202608000397RZP,27621200,27034525,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00
2e7aa39f-5ca0-4636-95e2-d393ed9b4216,UTR202608000398RZP,26104300,25549845,2026-08-07T17:00:00+00:00,2026-08-07T17:00:00+00:00
69c086b1-fc96-43e5-9aed-257e24191c89,UTR202608000399RZP,27087000,26511672,2026-08-08T15:00:00+00:00,2026-08-08T15:00:00+00:00
90bd04e3-e135-4727-9ac8-37828f02be09,UTR202608000400RZP,23633500,23131524,2026-08-09T11:00:00+00:00,2026-08-09T11:00:00+00:00
ea541b6d-6fa2-431e-af35-00ae84416b7d,UTR202608000401RZP,23859700,23352919,2026-08-10T19:00:00+00:00,2026-08-10T19:00:00+00:00
7677b8ef-5615-486e-8cfb-45865bca9c9c,UTR202608000402RZP,23219400,22726220,2026-08-11T20:00:00+00:00,2026-08-11T20:00:00+00:00
50e30ce2-80bf-42b9-9885-1fc9c175e998,UTR202608000403RZP,26535300,25971691,2026-08-12T18:00:00+00:00,2026-08-12T18:00:00+00:00
d4864e71-abdd-480a-8819-4c97d945a298,UTR202608000404RZP,23433400,22935675,2026-08-13T10:00:00+00:00,2026-08-13T10:00:00+00:00
ec649279-5622-4c93-a429-fa38faa47df6,UTR202608000405RZP,29928700,29293014,2026-08-14T16:00:00+00:00,2026-08-14T16:00:00+00:00
9f7e11a9-97a9-4599-a339-4bdd35dbf77a,UTR202608000406RZP,28128500,27531051,2026-08-15T21:00:00+00:00,2026-08-15T21:00:00+00:00
3b91c14a-7b6f-4807-816d-caf36819ef7b,UTR202608000407RZP,25948700,25397549,2026-08-16T17:00:00+00:00,2026-08-16T17:00:00+00:00
0f356efb-6b51-4521-a221-303a61446759,UTR202608000408RZP,19154100,18747267,2026-08-17T21:00:00+00:00,2026-08-17T21:00:00+00:00
6ddd6f5f-3302-4bf1-9ece-4bab53d180fd,UTR202608000409RZP,28686000,28076709,2026-08-18T10:00:00+00:00,2026-08-18T10:00:00+00:00
98bae76b-9ba6-4271-8bea-3a83746b6d4e,UTR202608000410RZP,24363600,23846117,2026-08-19T20:00:00+00:00,2026-08-19T20:00:00+00:00
293bbcb5-4590-416b-ad2c-18b013100a01,UTR202608000411RZP,32092000,31410366,2026-08-20T14:00:00+00:00,2026-08-20T14:00:00+00:00
bb22aa82-57a9-49b0-9e9f-3940987c4feb,UTR202608000412RZP,18384900,17994405,2026-08-21T16:00:00+00:00,2026-08-21T16:00:00+00:00
cf932744-4055-44c5-b664-9e02ae433814,UTR202608000413RZP,28034000,27438558,2026-08-22T19:00:00+00:00,2026-08-22T19:00:00+00:00
75ee208b-aba5-4ea6-8961-36a28bd164d2,UTR202608000414RZP,23220900,22727688,2026-08-23T14:00:00+00:00,2026-08-23T14:00:00+00:00
c28c17ba-e060-4de9-8b57-923cb24178ab,UTR202608000415RZP,30110700,28611752,2026-08-24T10:00:00+00:00,2026-08-24T10:00:00+00:00
57b39b9c-3220-4633-a1d3-1274a32ff3a1,UTR202608000416RZP,27793500,27203166,2026-08-25T13:00:00+00:00,2026-08-25T13:00:00+00:00
7b177544-a0cd-4616-8e99-b6b607d1bcba,UTR202608000417RZP,28541200,27934984,2026-08-26T10:00:00+00:00,2026-08-26T10:00:00+00:00
93a8711a-36f4-438a-bb2c-a1ebec2779ea,UTR202608000418RZP,28518800,27913061,2026-08-27T11:00:00+00:00,2026-08-27T11:00:00+00:00
af3a9b7a-3161-44c9-b169-91fffa56b36d,UTR202608000419RZP,21549400,21091691,2026-08-28T12:00:00+00:00,2026-08-28T12:00:00+00:00
e2f1c93d-cd06-47ab-b79d-51d390b44343,UTR202608000420RZP,32234600,31549937,2026-08-29T21:00:00+00:00,2026-08-29T21:00:00+00:00
ba387882-63f4-47a4-815b-a4596da5778f,UTR202608000421RZP,23766600,23261797,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00
2f8e1589-0152-4054-8068-cf1e91d4ced6,UTR202608000422RZP,30800700,30146493,2026-08-03T19:00:00+00:00,2026-08-03T19:00:00+00:00
63382e23-1526-4c21-8017-f56cb7799ad0,UTR202608000423RZP,20673900,20234787,2026-08-04T17:00:00+00:00,2026-08-04T17:00:00+00:00
c761ef56-5f7f-4910-b21f-27b3c563995c,UTR202608000424RZP,22708000,22225682,2026-08-05T16:00:00+00:00,2026-08-05T16:00:00+00:00
be3a0548-da5f-4313-aeac-cb3234765405,UTR202608000425RZP,29220900,28600248,2026-08-06T20:00:00+00:00,2026-08-06T20:00:00+00:00
84cb3937-7016-40a5-a8c9-ee351ad74c82,UTR202608000426RZP,26586600,26021900,2026-08-07T13:00:00+00:00,2026-08-07T13:00:00+00:00
7407f061-fabf-4315-b08a-a2d0b434639d,UTR202608000427RZP,25548100,25005458,2026-08-08T15:00:00+00:00,2026-08-08T15:00:00+00:00
31e953ba-6105-4004-8670-ca433fea4fb9,UTR202608000428RZP,27488300,26904449,2026-08-09T17:00:00+00:00,2026-08-09T17:00:00+00:00
edb4674a-75f4-4785-9961-cd18a893ce16,UTR202608000429RZP,19911600,19488677,2026-08-10T15:00:00+00:00,2026-08-10T15:00:00+00:00
f55ae81c-cc41-4805-a036-43dbd84d6a4e,UTR202608000430RZP,27965300,27371317,2026-08-11T10:00:00+00:00,2026-08-11T10:00:00+00:00
54635ab7-de7e-4bbb-b297-afa336535201,UTR202608000431RZP,26125400,25570497,2026-08-12T14:00:00+00:00,2026-08-12T14:00:00+00:00
ff031a7f-12cd-4a1c-ab74-490f91f9a43a,UTR202608000432RZP,24754400,24228617,2026-08-13T21:00:00+00:00,2026-08-13T21:00:00+00:00
367bc0a2-f74c-45bd-a854-7187f141cce8,UTR202608000433RZP,17856100,17476836,2026-08-14T20:00:00+00:00,2026-08-14T20:00:00+00:00
09c2062b-283a-4dda-92cd-3ee77223ce1a,UTR202608000434RZP,21600100,21141314,2026-08-15T15:00:00+00:00,2026-08-15T15:00:00+00:00
8c379d71-2c3c-421e-8839-6d7a6f992772,UTR202608000435RZP,29653500,29023660,2026-08-16T20:00:00+00:00,2026-08-16T20:00:00+00:00
ee824d2a-90e9-4f1b-a0e8-0711c02977f8,UTR202608000436RZP,22443500,21966800,2026-08-17T11:00:00+00:00,2026-08-17T11:00:00+00:00
be7f8345-734f-42bd-b68d-0443f7143dde,UTR202608000437RZP,18866800,18466070,2026-08-18T15:00:00+00:00,2026-08-18T15:00:00+00:00
1ad6fa9f-52d9-49b4-a392-c8466658e6fa,UTR202608000438RZP,20873200,20429853,2026-08-19T17:00:00+00:00,2026-08-19T17:00:00+00:00
10d77b88-3191-4d75-aa83-c6a3f32df019,UTR202608000439RZP,28866400,28253278,2026-08-20T12:00:00+00:00,2026-08-20T12:00:00+00:00
815853e1-2deb-4cb5-a1bd-0558a79fdce1,UTR202608000440RZP,26438400,25876849,2026-08-21T20:00:00+00:00,2026-08-21T20:00:00+00:00
04b0692f-b780-4968-a94f-0d43d4200b82,UTR202608000441RZP,23157200,22665341,2026-08-22T12:00:00+00:00,2026-08-22T12:00:00+00:00
4115b0f4-6fb9-423b-955b-0d6c9965f4ee,UTR202608000442RZP,31051400,30391869,2026-08-23T16:00:00+00:00,2026-08-23T16:00:00+00:00
2313659d-c36e-48ef-8a94-4683f93d02a0,UTR202608000443RZP,31845300,31168906,2026-08-24T21:00:00+00:00,2026-08-24T21:00:00+00:00
132991d3-a051-42d0-95f4-1388eee27e7a,UTR202608000444RZP,21663900,21203759,2026-08-25T13:00:00+00:00,2026-08-25T13:00:00+00:00
e9012f6b-29f3-4549-8b17-6743929becfe,UTR202608000445RZP,26049600,25496306,2026-08-26T19:00:00+00:00,2026-08-26T19:00:00+00:00
1d47083b-49d8-4486-b346-9350e710dcdc,UTR202608000446RZP,25747800,24394979,2026-08-27T15:00:00+00:00,2026-08-27T15:00:00+00:00
957e1e70-ca50-4178-a035-9c046ddf8245,UTR202608000447RZP,25673600,25128293,2026-08-28T21:00:00+00:00,2026-08-28T21:00:00+00:00
aced0d85-5a6c-4bc4-92c5-c320715b9e06,UTR202608000448RZP,23059900,22570108,2026-08-29T18:00:00+00:00,2026-08-29T18:00:00+00:00
17d8f203-9d2d-4318-bf50-f7deb8eb88f3,UTR202608000449RZP,22900800,22414387,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00
c523ade5-7c61-477f-b67b-a161cc2ea715,UTR202608000450RZP,25550100,25007416,2026-08-03T20:00:00+00:00,2026-08-03T20:00:00+00:00
7d12c127-e41f-4040-ad95-72d88f0b114e,UTR202608000451RZP,29716100,29084930,2026-08-04T16:00:00+00:00,2026-08-04T16:00:00+00:00
648eaeaf-d5d9-4708-8193-1d64c7485cec,UTR202608000452RZP,24658900,24135145,2026-08-05T17:00:00+00:00,2026-08-05T17:00:00+00:00
9de64d5c-c299-46e7-8e7d-ecf7c83a8357,UTR202608000453RZP,28835700,28223229,2026-08-06T19:00:00+00:00,2026-08-06T19:00:00+00:00
c64b2954-f43d-4e3f-8c5a-a07bf816cc5b,UTR202608000454RZP,22653500,22172340,2026-08-07T10:00:00+00:00,2026-08-07T10:00:00+00:00
4bd19b66-50db-4530-91a9-859e99a446fa,UTR202608000455RZP,28260000,27659758,2026-08-08T16:00:00+00:00,2026-08-08T16:00:00+00:00
1fa842dc-d5cd-4e85-9f39-d8b4dbbf231a,UTR202608000456RZP,24881000,24352528,2026-08-09T17:00:00+00:00,2026-08-09T17:00:00+00:00
b11c0795-5d35-4cbf-a228-5e84a56d8af6,UTR202608000457RZP,27387200,26756198,2026-08-10T12:00:00+00:00,2026-08-10T12:00:00+00:00
ec945c60-3dce-4507-ad38-dfc4c69396ca,UTR202608000458RZP,19934700,19511287,2026-08-11T11:00:00+00:00,2026-08-11T11:00:00+00:00
e63feb86-d4d5-4e2e-8a42-306c53e155f5,UTR202608000459RZP,19438300,19025431,2026-08-12T12:00:00+00:00,2026-08-12T12:00:00+00:00
b038e9fa-f708-4f53-880e-7e86efc24722,UTR202608000460RZP,27698000,27109694,2026-08-13T17:00:00+00:00,2026-08-13T17:00:00+00:00
566cc698-61eb-4030-b7bf-7570841aec6a,UTR202608000461RZP,30185700,29544555,2026-08-14T10:00:00+00:00,2026-08-14T10:00:00+00:00
39a00fec-f075-4dd9-8f98-f616dcafe090,UTR202608000462RZP,20038400,19612785,2026-08-15T18:00:00+00:00,2026-08-15T18:00:00+00:00
bc3e858b-b165-4132-b1dd-386308a41113,UTR202608000463RZP,29478000,28851887,2026-08-16T12:00:00+00:00,2026-08-16T12:00:00+00:00
c9100b21-2a4c-45b6-8241-d4c688b485bb,UTR202608000464RZP,25901000,25350863,2026-08-17T16:00:00+00:00,2026-08-17T16:00:00+00:00
aea198a1-5707-4466-8cd0-302e79f9bebc,UTR202608000465RZP,24331300,23814504,2026-08-18T12:00:00+00:00,2026-08-18T12:00:00+00:00
1168452f-06bd-4ec1-ac2a-34de130ca6f3,UTR202608000466RZP,26602700,26037658,2026-08-19T12:00:00+00:00,2026-08-19T12:00:00+00:00
c36ea327-f093-49ba-b692-169ffb0d0daa,UTR202608000467RZP,26802400,26233117,2026-08-20T15:00:00+00:00,2026-08-20T15:00:00+00:00
93688381-2393-4660-baab-3fc8b2ed625a,UTR202608000468RZP,29644300,29014656,2026-08-21T19:00:00+00:00,2026-08-21T19:00:00+00:00
9d2a44ec-81ee-47eb-80ee-f6e42ef7b9db,UTR202608000469RZP,24013900,23503845,2026-08-22T12:00:00+00:00,2026-08-22T12:00:00+00:00
9a5306c6-de30-43df-8c86-047e8270f7de,UTR202608000470RZP,22634800,22154037,2026-08-23T14:00:00+00:00,2026-08-23T14:00:00+00:00
fceab8de-b512-4da5-ba3c-3808005fe8e2,UTR202608000471RZP,26699900,26132794,2026-08-24T10:00:00+00:00,2026-08-24T10:00:00+00:00
b6181f7c-cef8-41d3-a7ad-fd6174e7f1fa,UTR202608000472RZP,31108000,30447266,2026-08-25T16:00:00+00:00,2026-08-25T16:00:00+00:00
41ce9b4a-b485-44ee-8bf7-a9f2acab748b,UTR202608000473RZP,21880200,21415464,2026-08-26T15:00:00+00:00,2026-08-26T15:00:00+00:00
0103b175-acda-4243-a40e-d5e30ba87dc9,UTR202608000474RZP,24076300,23564920,2026-08-27T18:00:00+00:00,2026-08-27T18:00:00+00:00
068df369-f910-4209-8d9f-9bb7ea301708,UTR202608000475RZP,21619200,21160008,2026-08-28T10:00:00+00:00,2026-08-28T10:00:00+00:00
eaca14e6-261e-414f-bd49-a56fded83f89,UTR202608000476RZP,29719400,29088160,2026-08-29T10:00:00+00:00,2026-08-29T10:00:00+00:00
479e7070-cb94-4c49-a228-26aac438a354,UTR202608000477RZP,30050700,29412423,2026-08-02T20:00:00+00:00,2026-08-02T20:00:00+00:00
c2cd6b03-3246-4abe-aace-491aea5a4d11,UTR202608000478RZP,25711500,25165388,2026-08-03T21:00:00+00:00,2026-08-03T21:00:00+00:00
8d46d7de-daed-40d4-8434-e193af23f864,UTR202608000479RZP,18853700,18453247,2026-08-04T19:00:00+00:00,2026-08-04T19:00:00+00:00
663eb9fd-b2bf-4e8e-afeb-d69248af9bb2,UTR202608000480RZP,31155700,30493952,2026-08-05T11:00:00+00:00,2026-08-05T11:00:00+00:00
a2894ae3-904a-49bd-9198-dfa3bf475154,UTR202608000481RZP,24452700,23933324,2026-08-06T18:00:00+00:00,2026-08-06T18:00:00+00:00
ba4738fb-4905-4cd5-93d7-76c252297c90,UTR202608000482RZP,24329500,23812741,2026-08-07T13:00:00+00:00,2026-08-07T13:00:00+00:00
736d90b5-9f03-4840-8fdd-ae3d93df8615,UTR202608000483RZP,25038600,24506780,2026-08-08T16:00:00+00:00,2026-08-08T16:00:00+00:00
77cc505e-db2e-4f6d-86c9-e475a1d76316,UTR202608000484RZP,30994800,30336471,2026-08-09T11:00:00+00:00,2026-08-09T11:00:00+00:00
6685393a-2b18-42f6-90a3-905762e81b0c,UTR202608000485RZP,23740600,23236349,2026-08-10T18:00:00+00:00,2026-08-10T18:00:00+00:00
efcc14cc-fb09-44a2-89b6-6bac49212452,UTR202608000486RZP,26694800,26127803,2026-08-11T11:00:00+00:00,2026-08-11T11:00:00+00:00
f006d33b-b84c-4d51-b8f7-a0bd3c905c5a,UTR202608000487RZP,23376300,22879788,2026-08-12T17:00:00+00:00,2026-08-12T17:00:00+00:00
db799142-1038-4a69-97c6-ff8d4511c33f,UTR202608000488RZP,28002000,27407238,2026-08-13T19:00:00+00:00,2026-08-13T19:00:00+00:00
b5fa69b1-f5bb-4baa-b847-491475643912,UTR202608000489RZP,28196400,27597509,2026-08-14T21:00:00+00:00,2026-08-14T21:00:00+00:00
c6ec6974-b93a-4640-a539-6d48e48aa800,UTR202608000490RZP,30398300,29752641,2026-08-15T15:00:00+00:00,2026-08-15T15:00:00+00:00
819f1176-7011-4f64-9403-cbd231897301,UTR202608000491RZP,24436500,23917469,2026-08-16T17:00:00+00:00,2026-08-16T17:00:00+00:00
7405f2a5-bb24-4115-9364-3eeec0ea6de8,UTR202608000492RZP,22377000,21901713,2026-08-17T18:00:00+00:00,2026-08-17T18:00:00+00:00
bfa2bfc3-768c-48ff-a28f-443f20dec968,UTR202608000493RZP,20466300,20031596,2026-08-18T11:00:00+00:00,2026-08-18T11:00:00+00:00
932ff2a6-48ef-47e7-afda-69ca7ab42149,UTR202608000494RZP,25293900,24756658,2026-08-19T20:00:00+00:00,2026-08-19T20:00:00+00:00
e77f3989-ed34-46f4-9a3e-724ab165c214,UTR202608000495RZP,31550800,30880661,2026-08-20T11:00:00+00:00,2026-08-20T11:00:00+00:00
fd895413-223d-47f0-ad7d-beb6f6148ccc,UTR202608000496RZP,22267500,21794538,2026-08-21T19:00:00+00:00,2026-08-21T19:00:00+00:00
c40ebeb1-ebcb-42d5-aa3b-a0a7167acbc1,UTR202608000497RZP,21707000,21245943,2026-08-22T11:00:00+00:00,2026-08-22T11:00:00+00:00
b95b60f4-ebfe-45a4-a00f-b86470cbac3d,UTR202608000498RZP,25961900,25410469,2026-08-23T20:00:00+00:00,2026-08-23T20:00:00+00:00
5a066b1f-9134-4370-bbb8-81d1e15dc680,UTR202608000499RZP,29925100,29289491,2026-08-24T17:00:00+00:00,2026-08-24T17:00:00+00:00
6319df6e-121d-4e45-9448-e746ea567488,UTR202608000500RZP,24090200,23578524,2026-08-25T19:00:00+00:00,2026-08-25T19:00:00+00:00
