id,payout_id,line_type,tax_basis_paise,deducted_amount_paise,expected_amount_paise
40972798-f25b-485b-b964-3904499273b4,8819e520-bf7a-4db1-bba2-29504dd8ac53,MDR,27641300,497543,497543
0ddeb709-6300-4ba1-b101-6d9f23d579df,a27bf1cb-6fdf-48df-a4a8-5994498b5108,MDR,21986200,395752,395752
6b3ef623-23aa-4191-b380-82817f736371,00f26143-9cfb-4daa-baa9-f4a847f78137,MDR,24301800,437432,437432
f863d3e5-1bea-4d20-9842-124772105b09,9c904489-6092-4364-aa45-9b48fce03cee,MDR,25997100,467948,467948
a8bb3f77-16ac-422a-a9e9-d18112aa242c,bcb1ea38-a5b1-455c-84cd-d85e3445a072,MDR,27528000,495504,495504
8be5d5fc-8609-42e1-b499-1f41af515254,511b7522-b5dc-460f-9d93-fc3682a033bb,MDR,26638000,479484,479484
2911d1ee-bd12-43f6-bf15-a24fd50664ef,4999abc0-3440-4f86-9f48-289734260371,MDR,28638200,515488,515488
db2e3265-8c95-4079-96ec-0113bc9e92ef,a0b89c7b-1297-40dc-85c7-233cdc419e5d,MDR,24389900,439018,439018
4abb6aa2-1eb5-4140-b094-c5a1beebdd81,d8c2bd71-ef2f-4376-82fb-24db7dd8c336,MDR,23247300,418451,418451
379ea1d2-85e0-4ef8-97dd-19602504505c,c572e440-0b71-4824-9ac5-6f6a90882ee5,MDR,28858100,519446,519446
ed264fe0-3664-4f10-9203-8375c60be0d3,d36848c3-4183-4c65-a942-fc3bcf5d7080,MDR,29322000,527796,527796
c0cbfe53-0152-4fc0-a179-fd9034650083,55962a28-6ed1-467d-a819-70a0f162fce7,MDR,27581700,496471,496471
3bb84716-044a-465b-af4e-2e2e7dbb250a,4a9a3523-b817-4606-bb5d-e0583df3d285,MDR,28439600,511913,511913
da643057-1ac9-455e-8652-55fdcca7eccd,0bbb563b-87eb-4dcf-bf95-986544233513,MDR,19754800,355586,355586
5343ef69-29a1-4d34-877e-4e57251f6761,776c6e50-fd5e-49f0-bc72-773a8edfc88a,MDR,16228000,292104,292104
34a09d5f-802c-4ae4-84b4-a77dea0cbb4a,70bebca9-391f-481f-bc4c-efb4d1e07a38,MDR,24931700,448771,448771
cecaa878-e857-46a1-a228-799cd0698d5e,a6dd1a9b-2522-48ec-aa17-e222b97cba0c,MDR,29278300,527009,527009
9bea7280-b995-4320-9420-a6ad91691151,cf57dfb4-0bef-45db-8ed1-4260e26dad89,MDR,23677100,426188,426188
48add685-37ff-4a41-a089-14d5405147b6,193cbf8f-cab1-4da7-9afb-33a91b87d78b,MDR,27891500,502047,502047
b7325c64-cafa-47e7-9d4f-0a059c30dff2,9401c28c-7be8-4e32-9dc5-26abe7baee5f,MDR,24711900,444814,444814
16732ea1-17ae-4a57-97db-1310739feb30,bd912f04-92b4-4151-932d-ddeef1d08cf0,MDR,25382800,456890,456890
e26aa55d-1ca1-4f4d-b080-c528bb701fa5,f5043dd6-b1f8-449d-aeef-ea255cf97e67,MDR,29076300,523373,523373
76a39404-46cc-4613-84aa-f56ccf9492f6,570e8269-0c68-4f59-b7bf-48e4d1d87aa3,MDR,24839600,447113,447113
207ee626-8b94-4145-acd4-2ba01a18bb9c,effc3043-1caf-43d7-8848-f0061f0810dc,MDR,21738400,391291,391291
8348ef39-1849-4d1e-974e-c25420bb3f93,81de4ebd-63fe-4ccb-932a-a18000970144,MDR,25075600,451361,451361
07f85329-bd73-4dcd-82ca-44cf6d4a476c,b8e94602-52f7-45c4-b168-dade66550a0c,MDR,25666400,461995,461995
de783caa-e516-4503-8fa2-ad984dae4587,96d93557-b82c-46b2-9573-df59cb4b2e98,MDR,23042000,414756,414756
666885f5-cf35-4c32-b793-7d6a30ca2a79,6c0e3ccf-9110-4d7a-b147-11ae94a9b6f8,MDR,16684000,300312,300312
e66d9c3c-0662-4bcc-a1ae-580480624a09,fff0d83f-85c2-42f1-abe5-6b48640ec9e2,MDR,30859700,555475,555475
28712522-d302-49a4-84e2-2f865e3c3523,ad449e25-ecc0-46fe-b65c-fa9273a9704e,MDR,24675300,444155,444155
eadc97fe-4136-44d5-af03-be75bb8a6928,a39ad0de-c8d7-4c20-be35-db159f564350,MDR,24854800,447386,447386
ba1ea085-d1d8-460f-b6e5-0df66c44e3d1,161d14fa-d457-47a6-873f-6cf896f31848,MDR,30244800,544406,544406
88fc6308-c553-471d-bd82-a630fa5e2b4e,3dc02066-3168-4feb-84f7-ad956fa82420,MDR,30002800,540050,540050
0ff5df97-fcc1-4dbc-a662-a430163d25c4,9f685bac-77e0-430c-b17c-4b998655f056,MDR,35785000,644130,644130
c6a98cb7-39f7-45f3-bbe3-bea8083b6424,cff5775d-1290-4c4d-8825-fdeb88ee608d,MDR,27468400,494431,494431
07f2c319-effb-44bd-b0af-02aa676ec3fa,d9d7d8d1-c85d-4553-a0dc-5cee8a074daa,MDR,27026800,486482,486482
6346367c-67e8-477b-a3b1-d19b51cddcec,e63b58e1-275b-4b2b-a9ad-1863810bdbea,MDR,29716600,534899,534899
2ce959d0-4337-4f55-944c-82a88878de18,37df8f43-eaaa-4598-9161-afbb44d0831c,MDR,27826900,500884,500884
82e044b6-816f-41e7-9089-330014f04522,9a0c6071-6d3c-4e93-a6c9-8c0e3bcd6c67,MDR,19754000,355572,355572
0dd1ca3c-6160-4bdb-abcb-1cf23c4618a8,ef34f134-fbd7-4319-8184-371479f760c4,MDR,23477500,422595,422595
bc6faeb1-a9ad-466e-aa2c-8d34609dde45,ead7a71a-f5c3-46a9-bd6f-0a016271cd39,MDR,27687900,498382,498382
85870029-834c-4119-af22-25bf512c2c03,24bc8581-d883-4e3c-967a-c96dbe9fe137,MDR,29296600,527339,527339
54c63f1a-1458-4acc-9a69-f5c84e538ea2,a31f5904-53d0-450a-aee2-daa5e209aca0,MDR,29203400,525661,525661
e4fb49ca-4309-42c6-8597-4e6e72505e1e,884da835-2a64-4256-8bbe-72ed65b67083,MDR,26566700,478201,478201
2d238cf0-9864-40e1-b65f-390dcba12ece,46f28627-f80f-4c70-abc3-215e397af979,MDR,27641600,497549,497549
396d9b44-0e00-4953-b4d6-717f781f7ff5,ace9531b-af73-4c4a-99f4-bdc938f00072,MDR,28346500,510237,510237
a00ea65f-6b28-4395-95a5-ac57553b834a,475cfcd2-310b-4e72-b909-34d711d8ae88,MDR,27838900,501100,501100
1fe04e43-1bd2-4ec1-a669-4febfcf02f80,3f25f2e2-40e6-4824-85a8-69ccb1f982de,MDR,30076100,541370,541370
2cc6a168-d554-4cbe-8d01-831366530930,bfdd6a06-f3ec-4a3e-a153-4e7aa6815d2a,MDR,18699900,336598,336598
e0e77b8e-92a4-41f0-9c78-dad2bd82d039,f5bf07f7-5fde-43a8-afb4-716382c27d42,MDR,26218500,471933,471933
94f91491-c789-48f0-9a1f-62f2cade7a2c,af11c773-cae2-4efe-adab-9711ebdc22d7,MDR,25211300,453803,453803
a69ac8f5-ef7b-4368-b3bb-c38d05820e3c,5fc0618c-d732-4b5b-9c5a-4a2ebe07254a,MDR,25042300,450761,450761
7e1995c8-12d2-48e1-8825-5ba0005fe95e,646d1d29-23b1-4a00-b8f1-0971051edb50,MDR,26379500,474831,474831
fd4336f2-018d-483a-a160-48908b66ce33,329995ae-1535-4189-9ae1-eb4987eb403b,MDR,29437800,529880,529880
51de1df0-4952-42cd-bb64-3fdd61a462eb,c5dfca11-da4d-4836-a4bf-19ba8a3ae74a,MDR,20907700,376339,376339
65d03887-d086-435a-8462-233dbb0585f0,c2e4ec64-3add-49d2-a4f5-11cbc7657d7b,MDR,25596700,460741,460741
0195c7d2-c15c-4219-b951-f6a68034313d,be480bee-bb71-4a14-9a34-d953a29eb896,MDR,29615100,533072,533072
ff6cdfb9-128a-42d1-884f-ab475e96c94c,3d4650b8-3c7f-47f7-a0f7-26389045d937,MDR,26584700,478525,478525
14badc7d-721f-43e6-b2fb-430433393cbb,b1de5329-27c9-4f92-836a-9de4bf24470d,MDR,30412700,547429,547429
23c90c4c-8d7d-49f1-8c34-46cb27c675ce,a0582c38-8149-4bdc-8a63-a80b5040b0b3,MDR,20097300,361751,361751
ab949745-e47d-4efe-be2d-b5cf843b82b0,013571b8-60dd-40eb-af43-7ff24499474f,MDR,27480700,494653,494653
6cb0fa88-7baa-4f9c-a9cc-a44f8c428bdd,8584d7f9-9653-4671-9b04-ddad53300757,MDR,27056500,487017,487017
d0e05612-5eb6-43b0-bb84-295c065f98f0,b2a1957e-e124-40cc-850d-b4600b1142cf,MDR,27041500,486747,486747
b5e98e41-ccfe-4318-aeb5-e6ddf71f5a07,e75a6d03-7df6-43aa-9738-a6246de4f341,MDR,27962600,503327,503327
30cc21eb-5195-4216-a7d0-9bb018434b91,26833458-efa4-4448-9eee-df00116d3edb,MDR,22355000,402390,402390
5cacd706-3d79-44fc-a39a-3a5b0bb37553,b276408f-0415-444f-b4bc-24bda539ffc3,MDR,17879800,321836,321836
9ac20d88-1705-41fa-8e0f-e648dbc12071,552d7e78-c3c5-452f-a0f9-6e21dce783f3,MDR,29783300,536099,536099
0ed59383-70dd-4550-b052-b84c6fee2371,c01ba076-5be9-4872-9b68-b7caf43ae995,MDR,26338000,474084,474084
5ddf519d-7d2a-43dd-a0d6-973a02eb6c0e,fa167822-3392-4518-8c53-6b13d4241338,MDR,27839200,501106,501106
9910e9a3-e1fe-4e33-8b55-2b3042994d95,6606245e-c8b3-4f7b-9f04-6bf66fc0fac1,MDR,21458600,386255,386255
82efc7c5-df59-4e82-b5a6-2fa78b150a32,867ffde2-e0cc-4674-bce7-b2857ee744eb,MDR,33368000,600624,600624
5b0ce93d-8dba-4d84-816b-b0cf5236e194,f9b06b9e-7c78-4895-b314-71d81cd44db1,MDR,21600900,388816,388816
e46ada6a-c51d-47e0-96b0-610520fd6c0d,4fc0cccd-9d86-407f-af0c-92116fe9a98d,MDR,23670300,426065,426065
f38ad908-413c-4c40-9795-b0f17b9a4ff8,dfecdfac-3bba-4305-856d-ac24bd29fd11,MDR,23933100,430796,430796
274a79be-f6f4-4b49-8a5e-17e53e09ca87,5adbcd05-149d-4e3c-bb88-bc17211db525,MDR,27486200,494752,494752
70025930-4fd1-4a28-8032-8f8f1bb0be37,319a46f4-ccba-4349-baf2-0489f9ecc017,MDR,27154900,488788,488788
885f4918-25aa-4979-96fa-d36dd69a1cf5,c64ea33f-a162-4484-a6d3-057dbbbbc1ca,MDR,26930300,484745,484745
8e5eb0f4-3bc7-4cf0-90cd-51a4b0ee0425,02baa8e8-f789-4b6a-a886-9b3fc9eb7a45,MDR,27832900,500992,500992
7ce0b580-d9d1-446e-9968-3aa91bc60536,d7bdd9f2-f566-4adb-b12c-55063a32f8e5,MDR,27600000,496800,496800
ac5d713e-9959-471b-9ebe-d16f8664b0a6,d1884fc9-5ce7-4d0c-9e98-842c425d58e3,MDR,26044500,468801,468801
71cb31bd-bcad-448c-8d9a-025f090219f9,9c978165-87bb-4a9d-b3d2-f62e11582059,MDR,22082900,397492,397492
7d8ceee0-8244-4291-91ed-b3003a63903a,bb0e8a80-eeeb-4bd7-b672-b67c2e1e49d9,MDR,24893100,448076,448076
69b0fb74-258a-4d80-8353-39110e17b3e8,be2db7bc-6f2e-49c3-92ff-dab08a3c1313,MDR,19675800,354164,354164
08e943b2-7c2d-4149-a54c-b7e543e8beae,2b035470-5fac-45a7-a38b-a3e88b5c1ae1,MDR,24379900,438838,438838
6a75aa4d-2873-4e71-a44a-b6df33910c3d,f3737324-1e64-4b06-aa40-2a629ed366ca,MDR,24570700,442273,442273
e0bf170f-f142-4d8c-9c25-5190253a40ca,8f55a018-7fd2-4b97-aa98-ae1a6d3f3232,MDR,25972900,467512,467512
537e190b-6a85-4f7f-a58b-1600d6726aea,1cbb74d8-07af-4e2c-89b1-a96e40a1ab51,MDR,16644400,299599,299599
8fb9bdcd-82ae-45b8-9725-ad04f748e2b6,1900114e-6045-4e15-9a1a-7306683e3489,MDR,26137000,470466,470466
3d3e5ae5-afa6-4b30-bb65-94e58d3d15bc,c2a571fa-f67d-4629-99d0-73d501747a5a,MDR,29511100,531200,531200
550791c4-cff8-4cce-8a23-cfd982a1b67e,d58caf7f-f5a1-4448-a881-cc51665dcbb7,MDR,23193300,417479,417479
5364411e-c402-4a59-8e80-347be6043917,c9b0183f-750b-4a56-98fd-67cc85978baa,MDR,25337000,456066,456066
